-186.785013, 45.443271, 13.550000
-186.785013, 39.408029, 15.114702
-186.785013, 33.341352, 16.505549
-186.785013, 27.246937, 17.722539
-186.785013, 21.128482, 18.765674
-186.785013, 14.989686, 19.634953
-186.785013, 8.834247, 20.330377
-186.785013, 2.665864, 20.851944
-186.785013, -3.511764, 21.199656
-186.785013, -9.694941, 21.373512
-186.785013, -15.879966, 21.373512
-186.785013, -22.063143, 21.199656
-186.785013, -28.240772, 20.851944
-186.785013, -34.409155, 20.330377
-186.785013, -40.564593, 19.634953
-186.785013, -46.703389, 18.765674
-186.785013, -52.821844, 17.722539
-186.785013, -58.916259, 16.505549
-186.785013, -64.982937, 15.114702
-186.785013, -71.018178, 13.550000
-186.785013, -71.018178, 13.550000
-167.397889, -71.018178, 15.019812
-148.002007, -71.018178, 16.326312
-128.598397, -71.018178, 17.469499
-109.188090, -71.018178, 18.449374
-89.772115, -71.018178, 19.265936
-70.351504, -71.018178, 19.919186
-50.927287, -71.018178, 20.409123
-31.500493, -71.018178, 20.735748
-12.072154, -71.018178, 20.899061
7.356700, -71.018178, 20.899061
26.785039, -71.018178, 20.735748
46.211833, -71.018178, 20.409123
65.636050, -71.018178, 19.919186
85.056662, -71.018178, 19.265936
104.472636, -71.018178, 18.449374
123.882943, -71.018178, 17.469499
143.286553, -71.018178, 16.326312
162.682435, -71.018178, 15.019812
182.069559, -71.018178, 13.550000
182.069559, 45.443271, 13.550000
182.069559, 39.408029, 15.114702
182.069559, 33.341352, 16.505549
182.069559, 27.246937, 17.722539
182.069559, 21.128482, 18.765674
182.069559, 14.989686, 19.634953
182.069559, 8.834247, 20.330377
182.069559, 2.665864, 20.851944
182.069559, -3.511764, 21.199656
182.069559, -9.694941, 21.373512
182.069559, -15.879966, 21.373512
182.069559, -22.063143, 21.199656
182.069559, -28.240772, 20.851944
182.069559, -34.409155, 20.330377
182.069559, -40.564593, 19.634953
182.069559, -46.703389, 18.765674
182.069559, -52.821844, 17.722539
182.069559, -58.916259, 16.505549
182.069559, -64.982937, 15.114702
182.069559, -71.018178, 13.550000
-186.785013, 45.443271, 13.550000
-167.397889, 45.443271, 15.019812
-148.002007, 45.443271, 16.326312
-128.598397, 45.443271, 17.469499
-109.188090, 45.443271, 18.449374
-89.772115, 45.443271, 19.265936
-70.351504, 45.443271, 19.919186
-50.927287, 45.443271, 20.409123
-31.500493, 45.443271, 20.735748
-12.072154, 45.443271, 20.899061
7.356700, 45.443271, 20.899061
26.785039, 45.443271, 20.735748
46.211833, 45.443271, 20.409123
65.636050, 45.443271, 19.919186
85.056662, 45.443271, 19.265936
104.472636, 45.443271, 18.449374
123.882943, 45.443271, 17.469499
143.286553, 45.443271, 16.326312
162.682435, 45.443271, 15.019812
182.069559, 45.443271, 13.550000
-177.341163, 32.665497, 17.385818
-167.895109, 32.665497, 18.083520
-158.446969, 32.665497, 18.742461
-148.996864, 32.665497, 19.362640
-139.544913, 32.665497, 19.944058
-130.091233, 32.665497, 20.486715
